1101;CULTIVO DE ARROZ
1102;CULTIVO DE MILHO
1103;CULTIVO DE OUTROS CEREAIS
1104;CULTIVO DE ALGODÃO
1105;CULTIVO DE CANA-DE-AÇÚCAR
1106;CULTIVO DE FUMO
1107;CULTIVO DE SOJA
1108;CULTIVO DE MANDIOCA
1109;CULTIVO DE OUTRAS LAVOURAS TEMPORÁRIAS NÃO ESPECIFICADAS ANTERIORMENTE
1110;HORTICULTURA
1111;CULTIVO DE FLORES E PLANTAS ORNAMENTAIS
1112;CULTIVO DE FRUTAS CÍTRICAS
1113;CULTIVO DE CAFÉ
1114;CULTIVO DE CACAU
1115;CULTIVO DE UVA
1116;CULTIVO DE BANANA
1117;CULTIVO DE OUTRAS PLANTAS E FRUTAS DE LAVOURA PERMANENTE NÃO ESPECIFICADAS ANTERIORMENTE
1118;PRODUÇÃO DE SEMENTES E MUDAS CERTIFICADAS
1119;LAVOURA NÃO ESPECIFICADA
1201;CRIAÇÃO DE BOVINOS
1202;CRIAÇÃO DE OUTROS ANIMAIS DE GRANDE PORTE NÃO ESPECIFICADOS ANTERIORMENTE
1203;CRIAÇÃO DE CAPRINOS E OVINOS
1204;CRIAÇÃO DE SUÍNOS
1205;CRIAÇÃO DE AVES
1206;APICULTURA
1207;SERICICULTURA
1208;CRIAÇÃO DE OUTROS ANIMAIS NÃO ESPECIFICADOS ANTERIORMENTE 
1209;PECUÁRIA NÃO ESPECIFICADA
1401;ATIVIDADES DE APOIO À AGRICULTURA E PÓS-COLHEITA
1402;ATIVIDADES DE APOIO À PECUÁRIA 
1500;CAÇA E SERVIÇOS RELACIONADOS
1999;AGROPECUÁRIA
2000;PRODUÇÃO FLORESTAL 
3001;PESCA
3002;AQUICULTURA
5000;EXTRAÇÃO DE CARVÃO MINERAL
6000;EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL 
7001;EXTRAÇÃO DE MINÉRIOS DE METAIS PRECIOSOS
7002;EXTRAÇÃO DE MINERAIS METÁLICOS NÃO ESPECIFICADOS ANTERIORMENTE 
8001;EXTRAÇÃO DE PEDRAS, AREIA E ARGILA
8002;EXTRAÇÃO DE GEMAS (PEDRAS PRECIOSAS E SEMIPRECIOSAS)
8009;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS NÃO ESPECIFICADOS ANTERIORMENTE 
8999;EXTRAÇÃO DE MINERAIS NÃO ESPECIFICADOS
9000;ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS
10010;ABATE E FABRICAÇÃO DE PRODUTOS DE CARNE E PESCADO 
10021;FABRICAÇÃO DE CONSERVAS DE FRUTAS, LEGUMES E OUTROS VEGETAIS
10022;FABRICAÇÃO DE ÓLEOS VEGETAIS E GORDURAS VEGETAIS E ANIMAIS
10030;LATICÍNIOS
10091;MOAGEM, FABRICAÇÃO DE PRODUTOS AMILÁCEOS E DE ALIMENTOS PARA ANIMAIS
10092;FABRICAÇÃO E REFINO DO AÇÚCAR
10093;TORREFAÇÃO E MOAGEM DE CAFÉ
10099;FABRICAÇÃO DE OUTROS PRODUTOS ALIMENTÍCIOS
10999;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS NÃO ESPECIFICADOS
11000;FABRICAÇÃO DE BEBIDAS
12000;PROCESSAMENTO INDUSTRIAL E FABRICAÇÃO DE PRODUTOS DO FUMO
13001;PREPARAÇÃO DE FIBRAS, FIAÇÃO E TECELAGEM
13002;FABRICAÇÃO DE ARTEFATOS TÊXTEIS, EXCETO VESTUÁRIO
13999;INDUSTRIA TÊXTIL - ATIVIDADES NÃO ESPECIFICADAS
14001;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS, EXCETO SOB MEDIDA
14002;CONFECÇÃO, SOB MEDIDA, DE ARTIGOS DO VESTUÁRIO
14999;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS, SOB MEDIDA OU NÃO
15011;CURTIMENTO E OUTRAS PREPARAÇÕES DE COURO
15012;FABRICAÇÃO DE ARTIGOS DE VIAGEM E DE ARTEFATOS DIVERSOS DE COURO
15020;FABRICAÇÃO DE CALÇADOS E PARTES PARA CALÇADOS, DE QUALQUER MATERIAL
16001;SERRARIAS
16002;FABRICAÇÃO DE PRODUTOS DE MADEIRA, CORTIÇA E MATERIAL TRANÇADO, EXCETO MÓVEIS
17001;FABRICAÇÃO DE CELULOSE, PAPEL, CARTOLINA E PAPEL-CARTÃO
17002;FABRICAÇÃO DE EMBALAGENS E DE PRODUTOS DIVERSOS DE PAPEL, CARTOLINA, PAPEL-CARTÃO E PAPELÃO ONDULADO
17999;FABRICAÇÃO DE PAPEL E ARTEFATOS - ATIVIDADES NÃO ESPECIFICADAS
18000;IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES
19010;COQUERIAS
19020;FABRICAÇÃO DE PRODUTOS DERIVADOS DO PETRÓLEO
19030;PRODUÇÃO DE BIOCOMBUSTÍVEIS
20010;FABRICAÇÃO DE TINTAS, VERNIZES, ESMALTES, LACAS E PRODUTOS AFINS
20020;FABRICAÇÃO DE SABÕES, DETERGENTES, PRODUTOS DE LIMPEZA, COSMÉTICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL
20090;FABRICAÇÃO DE OUTROS PRODUTOS QUÍMICOS NÃO ESPECIFICADOS ANTERIORMENTE
20999;INDÚSTRIA QUÍMICA - ATIVIDADES NÃO ESPECIFICADAS
21000;FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS
22010;FABRICAÇÃO DE PRODUTOS DE BORRACHA
22020;FABRICAÇÃO DE PRODUTOS DE MATERIAL PLÁSTICO
23010;FABRICAÇÃO DE VIDRO E PRODUTOS DE VIDRO
23091;FABRICAÇÃO DE PRODUTOS CERÂMICOS
23099;FABRICAÇÃO DE OUTROS PRODUTOS DE MINERAIS NÃO METÁLICOS NÃO ESPECIFICADOS ANTERIORMENTE
24001;FABRICAÇÃO DE PRODUTOS SIDERÚRGICOS
24002;METALURGIA DOS METAIS NÃO FERROSOS
24003;FUNDIÇÃO
24999;FABRICAÇÃO DE PRODUTOS DE METALURGIA NÃO ESPECIFICADOS 
25001;FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS
25002;FORJARIA, ESTAMPARIA, METALURGIA DO PÓ E SERVIÇOS DE TRATAMENTO DE METAIS
26010;FABRICAÇÃO DE COMPONENTES ELETRÔNICOS
26020;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E PERIFÉRICOS
26030;FABRICAÇÃO DE EQUIPAMENTOS DE COMUNICAÇÃO E DE APARELHOS DE RECEPÇÃO, REPRODUÇÃO, GRAVAÇÃO E AMPLIFICAÇÃO DE ÁUDIO E VÍDEO
26041;"FABRICAÇÃO DE APARELHOS E INSTRUMENTOS DE MEDIDA, TESTE E CONTROLE; CRONÔMETROS E RELÓGIOS E DE APARELHOS ELETROMÉDICOS E ELETROTERAPÊUTICOS"
