01101;Cultivo de arroz
01102;Cultivo de milho
01103;Cultivo de outros cereais para grãos
01104;Cultivo de algodão herbáceo
01105;Cultivo de cana-de-açúcar
01106;Cultivo de fumo
01107;Cultivo de soja
01108;Cultivo de mandioca
01109;Cultivo de outros produtos de lavoura temporária
01110;Cultivo de hortaliças, legumes e outros produtos da horticultura 
01111;Cultivo de flores, plantas ornamentais e produtos de viveiro
01112;Cultivo de frutas cítricas
01113;Cultivo de café
01114;Cultivo de cacau
01115;Cultivo de uva
01116;Cultivo de banana
01117;Cultivo de outros produtos de lavoura permanente
01118;Cultivos agrícolas mal especificados
01201;Criação de bovinos
01202;Criação de outros animais de grande porte
01203;Criação de ovinos
01204;Criação de suinos
01205;Criação de aves
01206;Apicultura
01207;Sericicultura
01208;Criação de outros animais
01209;Criação de animais mal especificados
01300;Produção mista: lavoura e pecuária
01401;Atividades de serviços relacionados com a agricultura
01402;Atividades de serviços relacionados com a pecuária - exceto atividades veterinárias
01500;Caça, repovoamento ciegético e serviços relacionados
02001;Silvicultura e exploração florestal 
02002;Atividades de serviços relacionados com a silvicultura e a exploração florestal
05001;Pesca e serviços relacionados
05002;Aquicultura e serviços relacionados
10000;Extração de carvão mineral
11000;Extração de petróleo e gás natural e serviços relacionados
12000;Extração de minerais radioativos
13001;Extração de minérios de metais preciosos
13002;Extração de minerais metálicos - exceto metais preciosos e radioativos
14001;Extração de pedras e outros materiais para construção
14002;Extração de pedras preciosas e semi-preciosas
14003;Extração de outros minerais não-metálicos
14004;Extração de minerais mal especificados
15010;Abate e preparação de carne e pescado
15021;Produção de conservas de frutas, legumes e outros vegetais
15022;Produção de gorduras e óleos vegetais
15030;Fabricação de produtos do laticínio
15041;Fabricação e refino do açúcar
15042;Torrefação e moagem de café
15043;Fabricação de outros  produtos alimentícios 
15050;Fabricação de bebidas
16000;Fabricação de produtos do fumo
17001;Beneficiamento de fibras, fiação e tecelagem
17002;Fabricação de artefatos têxteis a partir de tecidos - exceto vestuário
18001;Confecção de artigos do vestuário e acessórios - exceto sob medida
18002;Confecção sob medida de artigos do vestuário e acessórios
18999;Confecção de artigos do vestuário e acessórios sob medida ou não
19011;Curtimento e outras preparações de couro
19012;Fabricação de artefatos de couro
19020;Fabricação de calçados
20000;Fabricação de produtos de madeira
21001;Fabricação de celulose,   papel e papelão liso, cartolina e cartão
21002;Fabricação de papelão corrugado e de embalagens e artefatos de papel e papelão
22000;Edição, impressão e reprodução de gravações
23010;Coquerias
23020;Fabricação de produtos do refino do petróleo
23030;Elaboração de combustíveis nucleares
23400;Produção de álcool
24010;Fabricação de tintas, vernizes, esmaltes e lacas
24020;Fabricação de produtos farmacêuticos
24030;Fabricação de sabões, detergentes, produtos de limpeza e perfumaria
24090;Fabricação de produtos químicos diversos
25010;Fabricação de produtos de borracha
25020;Fabricação de produtos de plástico
26010;Fabricação de vidro e produtos de vidro
26091;Fabricação de produtos cerâmicos
26092;Fabricação de produtos diversos de minerais não-metálicos
27001;Fabricação de produtos siderúrgicos
27002;Metalurgia dos metais não-ferrosos
27003;Fundição
28001;Fabricação de produtos de metal - exceto máquinas e equipamentos
28002;Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais
29001;Fabricação de máquinas e equipamentos - exceto eletrodomésticos
29002;Fabricação de eletrodomésticos
30000;Fabricação de máquinas de escritório e equipamentos de informática
31001;Fabricação de máquinas, aparelhos e materiais elétricos diversos - exceto para veículos
31002;Fabricação de material elétrico para veículos
32000;Fabricação de material eletrônico e de aparelhos e equipamentos de comunicação
33001;Fabricação de aparelhos e equipamentos médico-hospitalares
33002;Fabricação de aparelhos e instrumentos de medida, teste e controle - exceto para controle de processos industriais
33003;Fabricação de máquinas, aparelhos e equipamentos de sistemas eletrônicos dedicados a automação industrial e controle do processo produtivo
33004;Fabricação de aparelhos, instrumentos e materiais ópticos, fotográficos e cinematográficos
33005;Fabricação de cronômetros e relógios
34001;Fabricação e montagem de veículos automotores
34002;Fabricação de cabines, carrocerias, reboques  e peças para veículos automotores
34003;Recondicionamento ou recuperação de motores de veículos automotores
35010;Construção e reparação de embarcações
35020;Construção e montagem de locomotivas, vagões e outros materiais rodantes
35030;Construção, montagem e reparação de aeronaves
35090;Fabricação de equipamentos de transporte diversos
36010;Fabricação de artigos do mobiliário
36090;Fabricação de produtos diversos 
37000;Reciclagem
40010;Produção e distribuição de energia elétrica
40020;Produção e distribuição de gás através de tubulações
41000;Captação, tratamento e distribuição de água
45001;Preparação do terreno 
45002;Construção de edifícios e obras de engenharia civil
45003;Obras de instalações
45004;Obras de acabamento 
45005;Aluguel de equipamentos de construção e demolição com operários
45999;Atividades de construção - especialidade não definida
50010;Comércio de veículos automotores
50020;Serviços de reparação e manutenção de veículos automotores
50030;Comércio de peças e acessórios para veículos automotores
50040;Comércio, manutenção e reparação de motocicletas
50050;Posto de combustíveis
53010;Representantes comerciais e agentes do comércio
53020;Comércio de produtos agropecuários
53030;Comércio de produtos alimentícios, bebidas e fumo
