8000710;ÁFRICA DO SUL
8000024;ANGOLA
8000012;ARGÉLIA
8000204;BENIN
8000072;BOTSWANA
8000854;BURKINA FASSO
8000108;BURUNDI
8000132;CABO VERDE
8000120;CAMARÕES
8000148;CHADE
8000174;COMORES
8000178;CONGO
8000384;COSTA DO MARFIM
8000262;DJIBUTI
8000818;EGITO
8000232;ERITRÉIA
8000231;ETIÓPIA
8000266;GABÃO
8000270;GÂMBIA
8000288;GANA
8000324;GUINÉ
8000624;GUINÉ BISSAU
8000226;GUINÉ EQUATORIAL
8000426;LESOTO
8000430;LIBÉRIA
8000434;LÍBIA
8000450;MADAGASCAR
8000454;MALAWI
8000466;MALI
8000504;MARROCOS
8000480;MAURÍCIO
8000478;MAURITÂNIA
8000508;MOÇAMBIQUE
8000516;NAMÍBIA
8000562;NIGER
8000566;NIGÉRIA
8000404;QUÊNIA
8000140;REPÚBLICA CENTRO AFRICANA
8000180;REPÚBLICA DEMOCRÁTICA DO CONGO
8000646;RUANDA
8000678;SÃO TOMÉ E PRÍNCIPE
8000686;SENEGAL
8000694;SERRA LEOA
8000690;SEYCHELLES
8000706;SOMÁLIA
8000748;SUAZILÂNDIA
8000736;SUDÃO
8000834;TANZÂNIA
8000768;TOGO
8000788;TUNÍSIA
8000800;UGANDA
8000894;ZÂMBIA
8000716;ZIMBABUE
8000028;ANTÍGUA E BARBUDA
8000032;ARGENTINA
8000044;BAHAMAS
8000052;BARBADOS
8000084;BELIZE
8000068;BOLÍVIA
8000124;CANADÁ
8000152;CHILE
8000170;COLÔMBIA
8000188;COSTA RICA
8000192;CUBA
8000212;DOMINICA
8000222;EL SALVADOR
8000218;EQUADOR
8000840;ESTADOS UNIDOS
8000308;GRANADA
8000320;GUATEMALA
8000328;GUIANA
8000254;GUIANA FRANCESA
8000332;HAITI
8000340;HONDURAS
8000388;JAMAICA
8000484;MÉXICO
8000558;NICARÁGUA
8000591;PANAMÁ
8000600;PARAGUAI
8000604;PERU
8000214;REPÚBLICA DOMINICANA
8000662;SANTA LÚCIA
8000659;SÃO CRISTÓVÃO E NEVIS
8000670;SAO VICENTE E GRANADINAS
8000740;SURINAME
8000780;TRINIDAD E TOBAGO
8000858;URUGUAI
8000862;VENEZUELA
8000004;AFEGANISTÃO
8000682;ARÁBIA SAUDITA
8000051;ARMÊNIA
8000031;AZERBAIDJÃO
8000048;BAHREIN
8000050;BANGLADESH
8000096;BRUNEI DARUSSALAN
8000064;BUTÃO
8000116;CAMBOJA
8000398;CASAQUISTÃO
8000634;CATAR
8000156;CHINA
8000196;CHIPRE
8000702;CINGAPURA
8000784;EMIRADOS ÁRABES UNIDOS
8000608;FILIPINAS
8000268;GEÓRGIA
8000887;IÊMEN
8000356;ÍNDIA
8000360;INDONÉSIA
8000364;IRÃ
8000368;IRAQUE
8000376;ISRAEL
8000392;JAPÃO
8000400;JORDÂNIA
8000414;KUWAIT
8000422;LÍBANO
8000458;MALÁSIA
8000462;MALDIVAS
8000104;MIANMAR
8000496;MONGÓLIA
8000524;NEPAL
8000512;OMAN
8000586;PAQUISTÃO
8000417;QUIRGUISTÃO
8000410;REPÚBLICA DA COREIA
8000418;REPÚBLICA DEMOCRÁTICA POPULAR DO LAOS
8000408;REPÚBLICA POPULAR DEMOCRÁTICA DA COREIA
8000760;SÍRIA
8000144;SRI LANKA
8000762;TADJIQUISTÃO
8000764;TAILÂNDIA
8000626;TIMOR LESTE
8000795;TURCOMENISTÃO
8000792;TURQUIA
8000860;UZBEQUISTÃO
8000704;VIETNÃ
8000008;ALBÂNIA
8000276;ALEMANHA
8000020;ANDORRA
8000040;ÁUSTRIA
8000112;BELARUS
8000056;BÉLGICA
8000070;BÓSNIA E HERZEGOVINA
8000100;BULGÁRIA
8000191;CROÁCIA
8000208;DINAMARCA
8000826;ESCÓCIA
8000703;ESLOVÁQUIA
8000705;ESLOVÊNIA
8000724;ESPANHA
8000233;ESTÔNIA
8000246;FINLÂNDIA
8000250;FRANÇA
8000300;GRÉCIA
8000528;HOLANDA
8000348;HUNGRIA
8000826;INGLATERRA
8000372;IRLANDA
8000826;IRLANDA DO NORTE
8000352;ISLÂNDIA
8000380;ITÁLIA
8000428;LETÔNIA
8000438;LIECHTENSTEIN
8000440;LITUÂNIA
8000442;LUXEMBURGO
8000807;MACEDÔNIA
8000470;MALTA
8000492;MÔNACO
8000499;MONTENEGRO
8000578;NORUEGA
8000826;PAÍS DE GALES
8000616;POLÔNIA
8000620;PORTUGAL
8000826;REINO UNIDO
8000498;REPÚBLICA DA MOLDAVIA
8000203;REPÚBLICA TCHECA
8000642;ROMÊNIA
8000643;RÚSSIA
8000674;SAN MARINO
8000688;SÉRVIA
8000752;SUÉCIA
8000756;SUÍÇA
8000804;UCRÂNIA
8000336;VATICANO
8000036;AUSTRÁLIA
8000583;FEDERAÇÃO DOS ESTADOS DA MICRONÉSIA
8000242;FIJI
8000584;ILHAS MARSHALL
8000090;ILHAS SALOMÃO
8000296;KIRIBATI
8000520;NAURU
8000554;NOVA ZELÂNDIA
8000585;PALAU
8000598;PAPUA NOVA GUINÉ
8000882;SAMOA
8000776;TONGA
8000798;TUVALU
8000548;VANUATU
8000998;IGNORADO
8000999;NÃO SABIA PAÍS ESTRANGEIRO
